ex_date,stock_id,stock_name,previous_close,ex_reference_price,opening_reference_price,opening_auction_base,limit_up_price,limit_down_price,cash_dividend,dividend_value,stock_dividend_rate,cash_capital_increase_price,cash_capital_increase_rate,right_or_dividend,deducted_dividend_reference_price,detail_key
2010-08-20,2905,三商,22.7,21.14,,21.15,22.6,19.7,,1.557143,,,,權息,21.14,"2905,20100820"
2010-08-20,3514,昱晶,101.0,99.6,,99.6,106.5,92.7,,1.396003,,,,權息,99.6,"3514,20100820"
2010-08-20,3576,聯合再生,89.3,83.82,,89.3,95.5,78.0,,5.479208,,,,權,89.3,"3576,20100820"
2010-08-20,8039,台虹,76.0,69.7,,69.7,74.5,64.9,,6.29316,,,,權息,69.7,"8039,20100820"
2010-08-23,1809,中釉,31.95,30.82,,30.8,32.95,28.7,,1.124758,,,,權息,30.82,"1809,20100823"
2010-08-23,2538,基泰,16.85,15.89,,15.9,17.0,14.8,,0.953774,,,,權,15.89,"2538,20100823"
2010-08-23,3515,華擎,131.0,121.5,,121.5,130.0,113.0,,9.5,,,,息,121.5,"3515,20100823"
2010-08-23,6119,大傳,15.0,13.8,,13.8,14.75,12.85,,1.190477,,,,權息,13.8,"6119,20100823"
2010-08-23,6282,康舒,27.0,25.35,,25.35,27.1,23.6,,1.649772,,,,息,25.35,"6282,20100823"
2010-08-24,1102,亞泥,33.1,30.38,,30.4,32.5,28.3,,2.711651,,,,權息,30.38,"1102,20100824"
2010-08-24,1533,車王電,26.0,25.5,,25.5,27.25,23.75,,0.5,,,,息,25.5,"1533,20100824"
2010-08-24,2315,神達,12.95,12.8,,12.8,13.65,11.95,,0.15,,,,息,12.8,"2315,20100824"
2010-08-24,2379,瑞昱,73.3,68.76,,68.8,73.5,64.0,,4.537624,,,,權息,68.76,"2379,20100824"
2010-08-24,2702,華園,31.8,29.85,,29.85,31.9,27.8,,1.94151,,,,權息,29.85,"2702,20100824"
2010-08-24,3003,健和興,36.4,33.51,,33.5,35.85,31.2,,2.880211,,,,權息,33.51,"3003,20100824"
2010-08-24,6269,台郡,46.8,43.07,,43.05,46.05,40.1,,3.729404,,,,權息,43.07,"6269,20100824"
2010-08-24,8110,華東,15.4,14.97,,14.95,16.0,13.95,,0.422362,,,,權息,14.97,"8110,20100824"
2010-08-24,9927,泰銘,43.05,37.66,,37.65,40.25,35.05,,5.381214,,,,權息,37.66,"9927,20100824"
2010-08-24,9955,佳龍,56.0,54.0,,54.0,57.7,50.3,,2.0,,,,息,54.0,"9955,20100824"
2010-08-25,1231,聯華食,27.25,26.55,,26.55,28.4,24.7,,0.7,,,,息,26.55,"1231,20100825"
2010-08-25,1402,遠東新,38.85,36.81,,36.8,39.35,34.25,,2.036275,,,,權息,36.81,"1402,20100825"
2010-08-25,1709,和益,19.35,17.3,,17.6,18.8,16.1,,2.045921,,,,權,17.59,"1709,20100825"
2010-08-25,2317,鴻海,133.0,116.96,,117.0,125.0,109.0,,16.035714,,,,權息,116.96,"2317,20100825"
2010-08-25,2328,廣宇,50.5,48.73,,48.75,52.1,45.35,,1.762136,,,,權息,48.73,"2328,20100825"
2010-08-25,2354,鴻準,109.5,95.35,,95.4,102.0,88.7,,14.149122,,,,權息,95.35,"2354,20100825"
2010-08-25,2441,超豐,32.6,30.19,,30.2,32.3,28.1,,2.403347,,,,權息,30.19,"2441,20100825"
2010-08-25,2478,大毅,39.1,36.34,,36.35,38.85,33.8,,2.7515,,,,權息,36.34,"2478,20100825"
2010-08-25,8103,瀚荃,48.3,44.09,,44.1,47.15,41.05,,4.204759,,,,權息,44.09,"8103,20100825"
2010-08-25,9105,泰金寶-DR,5.08,5.01,,5.01,5.36,4.66,,0.069,,,,息,5.01,"9105,20100825"
2010-08-26,1615,大山,17.95,16.31,,16.3,17.45,15.2,,1.631819,,,,權,16.31,"1615,20100826"
2010-08-26,2402,毅嘉,15.55,14.77,,14.75,15.8,13.75,,0.77551,,,,息,14.77,"2402,20100826"
2010-08-26,2456,奇力新,31.95,31.45,,31.45,33.65,29.25,,0.5,,,,息,31.45,"2456,20100826"
2010-08-26,2466,冠西電,33.1,32.13,,32.15,34.35,29.9,,0.964078,,,,權,32.13,"2466,20100826"
2010-08-26,5854,合庫,22.1,19.9,,19.9,21.25,18.55,,2.19091,,,,權息,19.9,"5854,20100826"
2010-08-26,6108,競國,35.85,33.05,,33.05,35.35,30.75,,2.79755,,,,息,33.05,"6108,20100826"
2010-08-26,6142,友勁,17.7,15.55,,15.55,16.6,14.5,,2.142478,,,,權息,15.55,"6142,20100826"
2010-08-27,1442,名軒,22.3,20.8,,20.8,22.25,19.35,,1.5,,,,息,20.8,"1442,20100827"
2010-08-27,3052,夆典,16.4,15.0,,15.0,16.05,13.95,,1.4,,,,權息,15.0,"3052,20100827"
2010-08-30,1323,永裕,22.7,21.61,,21.6,23.1,20.1,,1.080953,,,,權,21.61,"1323,20100830"
2010-08-31,2891,中信金,19.05,17.9,,17.9,19.15,16.65,,1.145865,,,,權,17.9,"2891,20100831"
2010-08-31,3308,聯德,22.6,21.3,,21.3,22.75,19.85,,1.295062,,,,權息,21.3,"3308,20100831"
2010-09-01,3094,聯傑,43.2,42.34,,42.35,45.3,39.4,,0.850494,,,,權,42.34,"3094,20100901"
2010-09-02,2440,太空梭,11.3,10.63,,10.65,11.35,9.89,,0.67,,,,息,10.63,"2440,20100902"
2010-09-02,2547,日勝生,40.3,37.96,,37.95,40.6,35.35,,2.338835,,,,權息,37.96,"2547,20100902"
2010-09-03,1519,華城,25.95,23.76,,23.75,25.4,22.1,,2.188096,,,,權息,23.76,"1519,20100903"
2010-09-03,1727,中華化,29.75,28.3,,28.3,30.25,26.35,,1.449359,,,,權,28.3,"1727,20100903"
2010-09-03,1730,花仙子,19.35,18.35,,18.35,19.6,17.1,,1.0,,,,息,18.35,"1730,20100903"
2010-09-03,2704,國賓,44.95,44.75,,44.75,47.85,41.65,,0.2,,,,息,44.75,"2704,20100903"
2010-09-06,2102,泰豐,20.5,18.79,,18.8,20.1,17.5,,1.703704,,,,權息,18.79,"2102,20100906"
2010-09-06,4725,信昌化,72.0,70.98,,71.0,75.9,66.1,,1.02,,,,息,70.98,"4725,20100906"
2010-09-07,1225,福懋油,14.75,14.26,,14.25,15.25,13.3,,0.480226,,,,權,14.26,"1225,20100907"
2010-09-07,1724,台硝,13.95,13.76,,13.75,14.7,12.8,,0.19,,,,息,13.76,"1724,20100907"
2010-09-08,2451,創見,85.8,79.8,,79.8,85.3,74.3,,5.99363,,,,息,79.8,"2451,20100908"
2010-09-08,2834,臺企銀,9.54,9.17,,9.17,9.81,8.53,,0.366924,,,,權,9.17,"2834,20100908"
2010-09-09,1108,幸福,7.69,7.52,,7.52,8.04,7.0,,0.17,,,,息,7.52,"1108,20100909"
2010-09-09,1476,儒鴻,42.7,41.45,,41.45,44.35,38.55,,1.243689,,,,權,41.45,"1476,20100909"
2010-09-09,1522,堤維西,21.0,18.63,,18.65,19.9,17.35,,2.363637,,,,權息,18.63,"1522,20100909"
2010-09-09,1541,錩泰,23.8,20.79,,20.8,22.2,19.35,,3.00992,,,,權息,20.79,"1541,20100909"
2010-09-09,2482,連宇,19.5,19.0,,19.0,20.3,17.7,,0.5,,,,息,19.0,"2482,20100909"
2010-09-09,2515,中工,7.77,7.64,,7.64,8.17,7.11,,0.13,,,,息,7.64,"2515,20100909"
2010-09-09,2539,櫻花建,22.55,21.91,,21.9,23.4,20.4,,0.631792,,,,權息,21.91,"2539,20100909"
2010-09-09,3229,晟鈦,16.15,15.58,,15.6,16.65,14.5,,0.567476,,,,權息,15.58,"3229,20100909"
2010-09-09,3593,力銘,31.9,29.1,,29.1,31.1,27.1,,2.8,,,,息,29.1,"3593,20100909"
2010-09-09,9151,旺旺,25.6,25.31,,25.3,27.05,23.55,,0.2873,,,,息,25.31,"9151,20100909"
2010-09-10,1531,高林股,32.2,31.5,,31.5,33.7,29.3,,0.7,,,,息,31.5,"1531,20100910"
2010-09-10,2546,根基,27.7,26.71,,27.7,29.6,24.85,,0.982121,,,,權,27.7,"2546,20100910"
2010-09-10,2889,國票金,9.82,9.22,,9.22,9.86,8.58,,0.599343,,,,權,9.22,"2889,20100910"
2010-09-10,6191,精成科,21.9,19.03,,19.05,20.35,17.7,,2.867549,,,,權息,19.03,"6191,20100910"
2010-09-10,6243,迅杰,49.9,47.07,,47.05,50.3,43.8,,2.82682,,,,權息,47.07,"6243,20100910"
2010-09-13,1235,興泰,48.3,46.89,,46.9,50.1,43.65,,1.406796,,,,權,46.89,"1235,20100913"
2010-09-13,1517,利奇,15.05,14.45,,14.45,15.45,13.45,,0.6,,,,息,14.45,"1517,20100913"
2010-09-13,1736,喬山,46.1,45.8,,45.8,49.0,42.6,,0.3,,,,息,45.8,"1736,20100913"
2010-09-13,2460,建通,26.05,24.55,,24.55,26.25,22.85,,1.5,,,,息,24.55,"2460,20100913"
2010-09-13,2511,太子,20.75,19.75,,19.75,21.1,18.4,,0.990385,,,,權息,19.75,"2511,20100913"
2010-09-13,3017,奇鋐,36.15,34.15,,34.15,36.5,31.8,,1.997798,,,,息,34.15,"3017,20100913"
2010-09-13,3062,建漢,35.0,33.47,,33.45,35.8,31.15,,1.52812,,,,息,33.47,"3062,20100913"
2010-09-13,5525,順天,17.5,16.19,,16.2,17.3,15.1,,1.309524,,,,權息,16.19,"5525,20100913"
2010-09-13,9918,欣天然,29.7,27.35,,27.35,29.25,25.45,,2.34151,,,,權息,27.35,"9918,20100913"
2010-09-13,9958,世紀鋼,10.95,10.33,,10.35,11.05,9.61,,0.616667,,,,權息,10.33,"9958,20100913"
2010-09-14,2611,志信,16.75,16.06,,16.05,17.15,14.95,,0.682039,,,,權息,16.06,"2611,20100914"
2010-09-14,2701,萬企,18.75,17.77,,17.75,19.0,16.55,,0.978572,,,,權息,17.77,"2701,20100914"
2010-09-14,2913,農林,19.5,19.38,,19.4,20.7,18.05,,0.12,,,,息,19.38,"2913,20100914"
2010-09-14,6605,帝寶,90.4,86.6,,86.6,92.6,80.6,,3.8,,,,息,86.6,"6605,20100914"
2010-09-14,8078,華寶,27.1,26.1,,26.1,27.9,24.3,,1.0,,,,息,26.1,"8078,20100914"
2010-09-14,9944,新麗,26.9,25.3,,25.3,27.05,23.55,,1.591944,,,,權息,25.3,"9944,20100914"
2010-09-15,1203,味王,26.8,24.0,,24.0,25.65,22.35,,2.793076,,,,權息,24.0,"1203,20100915"
2010-09-15,1455,集盛,15.85,15.61,,15.6,16.7,14.55,,0.234237,,,,權,15.61,"1455,20100915"
2010-09-15,2023,燁輝,12.6,11.71,,11.7,12.5,10.9,,0.885715,,,,權息,11.71,"2023,20100915"
2010-09-15,2467,志聖,27.5,26.25,,26.25,28.05,24.45,,1.2442,,,,息,26.25,"2467,20100915"
2010-09-15,2474,可成,71.5,69.5,,69.5,74.3,64.7,,2.0,,,,息,69.5,"2474,20100915"
2010-09-15,3040,遠見,13.25,12.95,,12.95,13.85,12.05,,0.3,,,,息,12.95,"3040,20100915"
2010-09-15,3057,喬鼎,22.05,20.74,,20.75,22.15,19.3,,1.305638,,,,權息,20.74,"3057,20100915"
2010-09-15,3605,宏致,97.8,73.0,,73.0,78.1,67.9,,24.796627,,,,權息,73.0,"3605,20100915"
2010-09-16,1310,台苯,14.15,13.55,,13.55,14.45,12.65,,0.6,,,,息,13.55,"1310,20100916"
2010-09-16,2108,南帝,21.6,20.0,,20.0,21.4,18.6,,1.6,,,,權,20.0,"2108,20100916"
2010-09-16,2832,台產,27.0,23.27,,23.25,24.85,21.65,,3.724141,,,,權,23.27,"2832,20100916"
2010-09-16,5203,訊連,131.5,124.13,,124.0,132.5,115.5,,7.362724,,,,權息,124.13,"5203,20100916"
2010-09-17,6216,居易,24.4,22.85,,22.85,24.4,21.3,,1.548746,,,,息,22.85,"6216,20100917"
2010-09-20,2406,國碩,53.3,50.28,,50.3,53.7,46.8,,3.017607,,,,權息,50.28,"2406,20100920"
2010-09-20,2706,第一店,32.85,30.02,,30.0,32.1,27.95,,2.822477,,,,權息,30.02,"2706,20100920"
2010-09-23,1474,弘裕,11.0,10.79,,10.8,11.5,10.05,,0.204785,,,,息,10.79,"1474,20100923"
2010-09-23,3059,華晶科,49.55,45.79,,45.8,48.95,42.6,,3.752131,,,,權息,45.79,"3059,20100923"
2010-09-23,6155,鈞寶,30.55,30.24,,30.25,32.35,28.15,,0.302476,,,,權,30.24,"6155,20100923"
2010-09-27,2499,東貝,49.9,49.67,,49.9,53.3,46.2,,0.22609,,,,權,49.9,"2499,20100927"
2010-09-27,2601,益航,67.5,66.48,,66.5,71.1,61.9,,1.011659,,,,息,66.48,"2601,20100927"
2010-09-28,1409,新纖,13.05,12.83,,12.85,13.7,11.95,,0.21188,,,,息,12.83,"1409,20100928"
2010-09-28,1714,和桐,17.55,15.66,,15.65,16.75,14.6,,1.880358,,,,權,15.66,"1714,20100928"
2010-09-28,6145,勁永,20.0,19.53,,19.55,20.85,18.2,,0.46643,,,,息,19.53,"6145,20100928"
2010-09-29,3622,洋華,385.0,379.18,,385.0,411.5,353.0,,5.814322,,,,權,385.0,"3622,20100929"
2010-09-30,3561,昇陽光電,85.8,82.91,,85.8,91.8,77.2,,2.883919,,,,權,85.8,"3561,20100930"
2010-09-30,5469,瀚宇博,25.9,22.45,,22.45,24.0,20.9,,3.444939,,,,權息,22.45,"5469,20100930"
2010-10-04,9104,萬宇科,18.6,18.08,,18.1,19.3,16.85,,0.52,,,,息,18.08,"9104,20101004"
2010-10-07,1324,地球,24.1,23.5,,23.5,25.1,21.9,,0.6,,,,息,23.5,"1324,20101007"
2010-10-08,3557,嘉威,27.3,24.7,,24.7,26.4,23.0,,2.59091,,,,權息,24.7,"3557,20101008"
2010-10-11,9188,精熙-DR,10.1,9.97,,9.97,10.65,9.28,,0.1228,,,,息,9.97,"9188,20101011"
2010-10-12,2430,燦坤,60.4,59.54,,60.4,64.6,55.4,,0.852248,,,,權,60.4,"2430,20101012"
2010-10-14,1457,宜進,11.95,11.59,,11.95,12.75,10.8,,0.354351,,,,權,11.95,"1457,20101014"
2010-10-15,2888,新光金,11.65,11.53,,11.65,12.45,10.75,,0.117349,,,,權,11.65,"2888,20101015"
2010-10-18,1527,鑽全,32.5,31.17,,31.15,33.35,29.0,,1.329503,,,,息,31.17,"1527,20101018"
2010-10-18,3038,全台,16.6,16.17,,16.6,17.75,15.05,,0.427954,,,,權,16.6,"3038,20101018"
2010-10-29,4306,炎洲,33.6,28.64,,28.65,30.6,26.65,,4.951851,,,,權息,28.64,"4306,20101029"
2010-11-01,1466,聚隆,29.4,27.45,,29.4,31.45,25.55,,1.943279,,,,權,29.4,"1466,20101101"
2010-11-01,2408,南亞科,18.35,18.07,,18.35,19.6,16.85,,0.275222,,,,權,18.35,"2408,20101101"
2010-11-03,2027,大成鋼,20.0,19.72,,20.0,21.4,18.35,,0.27959,,,,權,20.0,"2027,20101103"
2010-11-04,4104,佳醫,89.0,88.17,,89.0,95.2,82.0,,0.827799,,,,權,89.0,"4104,20101104"
2010-11-18,1809,中釉,27.5,26.98,,27.5,29.4,25.1,,0.513644,,,,權,27.5,"1809,20101118"
2010-11-18,2812,台中銀,10.35,10.27,,10.35,11.05,9.56,,0.072753,,,,權,10.35,"2812,20101118"
2010-11-18,3383,新世紀,49.9,48.96,,49.9,53.3,45.55,,0.931161,,,,權,49.9,"3383,20101118"
2010-11-18,6165,浪凡,8.57,8.31,,8.31,8.89,7.73,,0.257805,,,,權息,8.31,"6165,20101118"
2010-11-25,1808,潤隆,33.9,28.06,,28.05,30.0,26.1,,5.833334,,,,權息,28.06,"1808,20101125"
2010-11-26,1101,台泥,31.45,30.96,,31.45,33.65,28.8,,0.482101,,,,權,31.45,"1101,20101126"
2010-12-01,1453,大將,12.8,11.61,,12.8,13.65,10.8,,1.184768,,,,權,12.8,"1453,20101201"
2010-12-07,2327,國巨*,14.0,13.85,,13.85,14.8,12.9,,0.149533,,,,息,13.85,"2327,20101207"
2010-12-21,1704,榮化,65.6,65.21,,65.6,70.1,60.7,,0.385119,,,,權,65.6,"1704,20101221"
2011-01-05,3017,奇鋐,34.65,34.19,,34.65,37.05,31.8,,0.459923,,,,權,34.65,"3017,20110105"
2011-01-18,8039,台虹,72.0,71.48,,72.0,77.0,66.5,,0.519065,,,,權,72.0,"8039,20110118"
2011-01-26,3584,介面,101.5,99.74,,101.5,108.5,92.8,,1.757507,,,,權,101.5,"3584,20110126"
2011-01-27,2911,麗嬰房,45.45,44.77,,45.45,48.6,41.65,,0.671425,,,,權,45.45,"2911,20110127"
2011-02-08,1409,新纖,15.1,14.93,,15.1,16.15,13.9,,0.161251,,,,權,15.1,"1409,20110208"
2011-03-04,9105,泰金寶-DR,4.76,4.68,,4.68,5.0,4.36,,0.0758,,,,息,4.68,"9105,20110304"
2011-03-07,2406,國碩,56.4,55.98,,56.4,60.3,52.1,,0.418201,,,,權,56.4,"2406,20110307"
2011-03-09,3573,穎台,126.0,122.37,,126.0,134.5,114.0,,3.626224,,,,權,126.0,"3573,20110309"
2011-03-10,3058,立德,19.55,19.06,,19.55,20.9,17.75,,0.482801,,,,權,19.55,"3058,20110310"
2011-03-17,3406,玉晶光,292.0,285.54,,292.0,312.0,266.0,,6.457309,,,,權,292.0,"3406,20110317"
2011-04-19,9151,旺旺,26.1,25.7,,25.7,27.45,23.95,,0.3992,,,,息,25.7,"9151,20110419"
2011-04-22,2823,中壽,34.45,33.03,,34.45,36.85,30.75,,1.411423,,,,權,34.45,"2823,20110422"
2011-04-28,2367,燿華,19.8,18.92,,19.8,21.15,17.6,,0.873128,,,,權,19.8,"2367,20110428"
2011-05-03,2062,橋椿,44.5,41.0,,41.0,43.85,38.15,,3.5,,,,息,41.0,"2062,20110503"
2011-05-10,2430,燦坤,65.0,60.5,,60.5,64.7,56.3,,4.5,,,,息,60.5,"2430,20110510"
2011-05-10,4930,燦星網,34.45,33.25,,33.25,35.55,30.95,,1.2,,,,息,33.25,"4930,20110510"
2011-05-12,9136,巨騰-DR,17.15,16.85,,16.85,18.0,15.7,,0.298,,,,息,16.85,"9136,20110512"
2011-05-19,3576,聯合再生,61.2,53.83,,53.8,57.5,50.1,,7.366619,,,,權息,53.83,"3576,20110519"
2011-05-25,2442,新美齊,13.1,11.8,,11.8,12.6,11.0,,1.3,,,,息,11.8,"2442,20110525"
2011-05-26,9188,精熙-DR,6.75,6.64,,6.64,7.1,6.18,,0.1096,,,,息,6.64,"9188,20110526"
2011-06-03,3061,璨圓,33.55,32.12,,32.1,34.35,29.9,,1.425858,,,,息,32.12,"3061,20110603"
2011-06-07,8016,矽創,50.9,48.6,,48.6,52.0,45.2,,2.3,,,,息,48.6,"8016,20110607"
2011-06-10,1733,五鼎,74.4,70.2,,70.2,75.1,65.3,,4.2,,,,息,70.2,"1733,20110610"
2011-06-14,1615,大山,18.1,16.9,,16.9,18.05,15.75,,1.2,,,,息,16.9,"1615,20110614"
2011-06-15,1702,南僑,36.85,35.45,,35.45,37.9,33.0,,1.4,,,,息,35.45,"1702,20110615"
2011-06-16,1217,愛之味,12.7,12.62,,12.7,13.55,11.75,,0.070326,,,,權,12.7,"1217,20110616"
2011-06-21,3305,昇貿,48.85,48.42,,48.85,52.2,45.05,,0.421747,,,,權,48.85,"3305,20110621"
2011-06-21,6176,瑞儀,98.2,91.65,,91.7,98.0,85.3,,6.549515,,,,權息,91.65,"6176,20110621"
2011-06-23,3010,華立,56.6,53.1,,53.1,56.8,49.4,,3.5,,,,息,53.1,"3010,20110623"
2011-06-23,6269,台郡,69.5,68.81,,69.5,74.3,64.0,,0.683371,,,,權,69.5,"6269,20110623"
2011-06-23,9157,陽光能源-DR,12.35,12.19,,12.2,13.0,11.35,,0.1522,,,,息,12.19,"9157,20110623"
2011-06-24,6271,同欣電,128.0,121.65,,124.0,132.5,113.5,,6.348426,,,,權息,124.0,"6271,20110624"
2011-06-27,1459,聯發,15.65,13.84,,13.85,14.8,12.9,,1.807408,,,,權息,13.84,"1459,20110627"
2011-06-27,1590,亞德客-KY,226.0,221.64,,221.5,237.0,206.5,,4.36,,,,息,221.64,"1590,20110627"
2011-06-27,2010,春源,15.8,15.2,,15.2,16.25,14.15,,0.6,,,,息,15.2,"2010,20110627"
2011-06-27,2032,新鋼,15.9,15.5,,15.5,16.55,14.45,,0.4,,,,息,15.5,"2032,20110627"
2011-06-27,2471,資通,28.1,26.9,,26.9,28.75,25.05,,1.2,,,,息,26.9,"2471,20110627"
2011-06-27,6152,百一,28.1,26.29,,26.3,28.1,24.45,,1.807824,,,,息,26.29,"6152,20110627"
2011-06-27,9911,櫻花,19.7,19.0,,19.0,20.3,17.7,,0.7,,,,息,19.0,"9911,20110627"
2011-06-27,9931,欣高,23.45,21.85,,21.85,23.35,20.35,,1.6,,,,息,21.85,"9931,20110627"
2011-06-28,1457,宜進,9.6,9.5,,9.6,10.25,8.84,,0.092265,,,,權,9.6,"1457,20110628"
2011-06-28,1507,永大,54.9,52.9,,52.9,56.6,49.2,,2.0,,,,息,52.9,"1507,20110628"
2011-06-28,2208,台船,29.95,28.15,,28.15,30.1,26.2,,1.8,,,,息,28.15,"2208,20110628"
2011-06-28,2385,群光,57.8,53.8,,53.8,57.5,50.1,,4.0,,,,息,53.8,"2385,20110628"
2011-06-28,2832,台產,26.85,24.85,,24.85,26.55,23.15,,2.0,,,,息,24.85,"2832,20110628"
2011-06-28,2882,國泰金,42.05,41.45,,41.45,44.35,38.55,,0.6,,,,息,41.45,"2882,20110628"
2011-06-28,3705,永信,51.0,49.2,,49.2,52.6,45.8,,1.8,,,,息,49.2,"3705,20110628"
2011-06-28,6139,亞翔,38.0,35.0,,35.0,37.45,32.55,,3.0,,,,息,35.0,"6139,20110628"
2011-06-29,1233,天仁,58.6,56.6,,56.6,60.5,52.7,,2.0,,,,息,56.6,"1233,20110629"
2011-06-29,2330,台積電,72.5,69.5,,69.5,74.3,64.7,,2.999513,,,,息,69.5,"2330,20110629"
2011-06-29,2421,建準,26.4,24.4,,24.4,26.1,22.7,,2.0,,,,息,24.4,"2421,20110629"
2011-06-29,2480,敦陽科,29.95,28.08,,28.1,30.0,26.15,,1.87,,,,息,28.08,"2480,20110629"
2011-06-29,2548,華固,91.3,82.63,,82.6,88.4,76.9,,8.661957,,,,權息,82.63,"2548,20110629"
2011-06-29,9910,豐泰,28.2,26.4,,26.4,28.2,24.6,,1.8,,,,息,26.4,"9910,20110629"
2011-06-30,1451,年興,24.15,22.9,,22.9,24.5,21.3,,1.25,,,,息,22.9,"1451,20110630"
2011-06-30,1504,東元,21.0,20.2,,20.2,21.6,18.8,,0.8,,,,息,20.2,"1504,20110630"
2011-06-30,1735,日勝化,14.15,13.65,,13.65,14.6,12.7,,0.5,,,,息,13.65,"1735,20110630"
2011-06-30,2206,三陽工業,17.05,16.95,,16.95,18.1,15.8,,0.1,,,,息,16.95,"2206,20110630"
2011-06-30,2437,旺詮,62.3,56.3,,56.3,60.2,52.4,,6.0,,,,息,56.3,"2437,20110630"
2011-06-30,3045,台灣大,81.9,77.73,,77.7,83.1,72.3,,4.1619,,,,息,77.73,"3045,20110630"
2011-06-30,3296,勝德,42.75,41.75,,41.75,44.65,38.85,,0.999842,,,,息,41.75,"3296,20110630"
2011-06-30,3443,創意,116.0,113.0,,113.0,120.5,105.5,,2.990082,,,,息,113.0,"3443,20110630"
2011-06-30,6197,佳必琪,48.7,48.46,,48.7,52.1,45.1,,0.23892,,,,權,48.7,"6197,20110630"
2011-06-30,8213,志超,33.15,31.35,,31.35,33.5,29.2,,1.8,,,,息,31.35,"8213,20110630"
2011-06-30,9940,信義,72.6,58.0,,58.0,62.0,54.0,,14.6,,,,權息,58.0,"9940,20110630"
2011-07-01,2015,豐興,54.5,51.75,,51.8,55.3,48.15,,2.75,,,,息,51.75,"2015,20110701"
2011-07-01,2417,圓剛,36.7,33.53,,33.55,35.85,31.2,,3.16567,,,,息,33.53,"2417,20110701"
2011-07-01,2436,偉詮電,18.9,18.15,,18.15,19.4,16.9,,0.75,,,,息,18.15,"2436,20110701"
2011-07-01,2820,華票,11.35,10.54,,10.55,11.25,9.81,,0.81,,,,息,10.54,"2820,20110701"
2011-07-01,3665,貿聯-KY,51.8,48.3,,48.3,51.6,44.95,,3.5,,,,息,48.3,"3665,20110701"
2011-07-04,1215,卜蜂,19.2,18.2,,18.2,19.45,16.95,,1.0,,,,息,18.2,"1215,20110704"
2011-07-04,1232,大統益,54.7,51.2,,51.2,54.7,47.65,,3.5,,,,息,51.2,"1232,20110704"
2011-07-04,1466,聚隆,30.25,28.79,,28.8,30.8,26.8,,1.451923,,,,權息,28.79,"1466,20110704"
2011-07-04,2312,金寶,9.18,9.07,,9.07,9.7,8.44,,0.10282,,,,息,9.07,"2312,20110704"
2011-07-04,2362,藍天,56.0,54.99,,55.0,58.8,51.2,,1.009667,,,,息,54.99,"2362,20110704"
2011-07-04,2439,美律,44.8,41.05,,41.05,43.9,38.2,,3.75,,,,息,41.05,"2439,20110704"
2011-07-04,2483,百容,17.75,16.92,,16.9,18.1,15.75,,0.8222,,,,息,16.92,"2483,20110704"
2011-07-04,2495,普安,42.2,40.0,,40.0,42.8,37.2,,2.2,,,,息,40.0,"2495,20110704"
2011-07-04,2904,匯僑,21.25,20.1,,20.1,21.5,18.7,,1.15,,,,息,20.1,"2904,20110704"
2011-07-04,3006,晶豪科,38.65,37.64,,37.65,40.25,35.05,,1.003955,,,,息,37.64,"3006,20110704"
2011-07-04,3504,揚明光,136.0,132.25,,132.5,141.5,123.0,,3.75,,,,息,132.25,"3504,20110704"
2011-07-05,1436,華友聯,9.24,9.07,,9.07,9.7,8.44,,0.16888,,,,息,9.07,"1436,20110705"
2011-07-05,1476,儒鴻,46.25,44.25,,44.25,47.3,41.2,,2.0,,,,息,44.25,"1476,20110705"
2011-07-05,1727,中華化,24.7,24.25,,24.25,25.9,22.6,,0.4487,,,,息,24.25,"1727,20110705"
2011-07-05,1802,台玻,50.9,45.72,,45.7,48.9,42.55,,5.172727,,,,權息,45.72,"1802,20110705"
2011-07-05,2107,厚生,31.2,28.6,,28.6,30.6,26.6,,2.6,,,,息,28.6,"2107,20110705"
2011-07-05,2530,華建,15.75,14.65,,14.65,15.65,13.65,,1.1,,,,息,14.65,"2530,20110705"
2011-07-05,2538,基泰,20.6,19.6,,19.6,20.95,18.25,,1.0,,,,息,19.6,"2538,20110705"
2011-07-05,3559,全智科,20.0,18.4,,18.4,19.65,17.15,,1.59577,,,,息,18.4,"3559,20110705"
2011-07-05,3591,艾笛森,127.0,107.39,,107.5,114.5,99.9,,19.608696,,,,權息,107.39,"3591,20110705"
2011-07-05,3607,谷崧,64.3,60.3,,60.3,64.5,56.1,,3.998337,,,,息,60.3,"3607,20110705"
2011-07-05,8081,致新,126.0,117.0,,117.0,125.0,109.0,,9.0,,,,息,117.0,"8081,20110705"
2011-07-06,1307,三芳,35.2,34.0,,34.0,36.35,31.65,,1.2,,,,息,34.0,"1307,20110706"
2011-07-06,1909,榮成,11.25,10.53,,10.55,11.25,9.8,,0.713115,,,,息,10.53,"1909,20110706"
2011-07-06,2353,宏碁,50.1,46.44,,46.45,49.65,43.2,,3.654,,,,息,46.44,"2353,20110706"
2011-07-06,3013,晟銘電,46.5,45.7,,45.7,48.85,42.55,,0.8,,,,息,45.7,"3013,20110706"
2011-07-06,3060,銘異,75.8,71.7,,71.7,76.7,66.7,,4.1,,,,息,71.7,"3060,20110706"
2011-07-06,6224,聚鼎,65.9,62.41,,62.4,66.7,58.1,,3.48023,,,,息,62.41,"6224,20110706"
2011-07-06,6505,台塑化,103.5,99.6,,99.6,106.5,92.7,,3.9,,,,息,99.6,"6505,20110706"
